chrom	start	end	p-value
NC_029516.1	11658694	11658695	0.854755504238449
NC_029516.1	11705538	11705539	0.0130081446765014
NC_029516.1	11705602	11705603	0.209730797168599
NC_029516.1	11972625	11972626	4.63753835273083e-05
NC_029516.1	12105274	12105275	0.484596331505512
NC_029516.1	12105277	12105278	0.977503383892641
NC_029516.1	12105294	12105295	0.566010639754712
NC_029516.1	12332149	12332150	0.722581410571571
NC_029516.1	12332150	12332151	0.719692977056957
NC_029516.1	12332196	12332197	0.630884757871558
NC_029516.1	12332245	12332246	0.442669083517527
NC_029516.1	12332378	12332379	0.264684813340469
NC_029516.1	12425814	12425815	0.405660174170171
NC_029516.1	12426076	12426077	0.20041846522483
NC_029516.1	12426121	12426122	0.507812870541751
NC_029516.1	12426132	12426133	0.678105680573165
NC_029516.1	12426144	12426145	0.426819640009991
NC_029516.1	12426201	12426202	0.981718366163868
NC_029516.1	12426234	12426235	0.812326852532976
NC_029516.1	12426252	12426253	0.557715474822088
NC_029516.1	12426384	12426385	0.982195447940469
NC_029516.1	12426402	12426403	0.34981234369053
NC_029516.1	12426408	12426409	0.253772252564199
NC_029516.1	12426412	12426413	0.838169996280525
NC_029516.1	12426426	12426427	0.00495667446805654
NC_029516.1	12426441	12426442	0.163089421690672
NC_029516.1	12431205	12431206	0.649983845792524
NC_029516.1	12431225	12431226	0.524791300578017
NC_029516.1	12431239	12431240	0.930057969112112
NC_029516.1	12431260	12431261	0.55926299267584
NC_029516.1	12431289	12431290	0.226653043335956
NC_029516.1	12467821	12467822	0.251997448282435
NC_029516.1	12467823	12467824	0.469276794094312
NC_029516.1	12467844	12467845	0.530644731017217
NC_029516.1	12467853	12467854	0.483593038235903
NC_029516.1	12467878	12467879	0.674010659268282
NC_029516.1	12771683	12771684	0.872724129825028
NC_029516.1	12771694	12771695	0.389778952856715
NC_029516.1	12904883	12904884	0.835704297488576
NC_029516.1	12932503	12932504	0.564668255594
NC_029516.1	12932519	12932520	0.986996076105667
NC_029516.1	12932540	12932541	0.553503245124408
NC_029516.1	12932541	12932542	0.0554445746866488
NC_029516.1	12932571	12932572	0.840162339296458
NC_029516.1	12932572	12932573	0.0329674017015849
NC_029516.1	12932612	12932613	0.090987386023572
NC_029516.1	12932621	12932622	0.00575667127048576
NC_029516.1	12983651	12983652	0.626122711074415
NC_029516.1	12983694	12983695	0.604033194385547
NC_029516.1	12983750	12983751	0.678512228928447
NC_029516.1	13240382	13240383	0.0616518984444965
NC_029516.1	13299449	13299450	0.859068291505629
NC_029516.1	13384520	13384521	0.432920529588049
NC_029516.1	13384533	13384534	0.893182308713769
NC_029516.1	13384583	13384584	0.297795247682621
NC_029516.1	13384584	13384585	0.618857096260814
NC_029516.1	13384586	13384587	0.287185593090165
NC_029516.1	13384601	13384602	0.644120778341923
NC_029516.1	13384607	13384608	0.632868697466456
NC_029516.1	13384630	13384631	0.918990057342109
NC_029516.1	13384631	13384632	0.296076169524011
NC_029516.1	13384646	13384647	0.0835504181652336
NC_029516.1	13384647	13384648	0.608028209217738
NC_029516.1	13384662	13384663	0.192318417442645
NC_029516.1	13384663	13384664	0.583513028783592
NC_029516.1	13384687	13384688	0.882492425900168
NC_029516.1	13384703	13384704	0.821446116554069
NC_029516.1	13384994	13384995	0.808250190705796
NC_029516.1	13384995	13384996	0.688940176148584
NC_029516.1	13385002	13385003	0.0409685763606818
NC_029516.1	13385003	13385004	0.492870759919789
NC_029516.1	13385007	13385008	0.915662605481263
NC_029516.1	13385008	13385009	0.882142257382654
NC_029516.1	13385019	13385020	0.00814211455976403
NC_029516.1	13385020	13385021	0.178515140214277
NC_029516.1	13385025	13385026	0.363691671669229
NC_029516.1	13385026	13385027	0.850096391014729
NC_029516.1	13385034	13385035	0.179352771190243
NC_029516.1	13385035	13385036	0.339173260208323
NC_029516.1	13385043	13385044	0.894980362029294
NC_029516.1	13385044	13385045	0.180391572999653
NC_029516.1	13385056	13385057	0.0926468163324648
NC_029516.1	13385357	13385358	0.149633347009091
NC_029516.1	13385383	13385384	0.696065671568733
NC_029516.1	13385389	13385390	0.950119558107554
NC_029516.1	13385390	13385391	0.966893637836162
NC_029516.1	13385392	13385393	0.466785115126527
NC_029516.1	13385407	13385408	0.624989052529195
NC_029516.1	13385408	13385409	0.839005470957367
NC_029516.1	13385449	13385450	0.550961969626748
NC_029516.1	13385450	13385451	0.00693174727056205
NC_029516.1	13385456	13385457	0.590618808715613
NC_029516.1	13385457	13385458	0.195487512678858
NC_029516.1	13385471	13385472	0.0866842520041158
NC_029516.1	13385522	13385523	0.248174398772948
NC_029516.1	13385524	13385525	0.420355634620478
NC_029516.1	13386085	13386086	0.483621939596601
NC_029516.1	13386136	13386137	0.467843384841355
NC_029516.1	13386152	13386153	0.00456506722684683
NC_029516.1	13386340	13386341	0.884280613818636
NC_029516.1	13386393	13386394	0.617681004677965
NC_029516.1	13386397	13386398	0.268022978871587
NC_029516.1	13386400	13386401	0.912062451116115
NC_029516.1	13386407	13386408	0.553834451885766
NC_029516.1	13386425	13386426	0.686758564546106
NC_029516.1	13403946	13403947	0.0671847751812366
NC_029516.1	13512391	13512392	0.307132144745813
NC_029516.1	13666484	13666485	0.805918649256021
NC_029516.1	13686703	13686704	0.68664809202196
NC_029516.1	13686718	13686719	0.712817671705962
NC_029516.1	13686800	13686801	0.521765031756893
NC_029516.1	13686801	13686802	0.875156894979276
NC_029516.1	13686814	13686815	0.0244647899191766
NC_029516.1	13686816	13686817	0.668029843533684
NC_029516.1	13746321	13746322	0.306714197933733
NC_029516.1	13746336	13746337	0.438822103678041
NC_029516.1	13823683	13823684	0.64804723881713
NC_029516.1	13823684	13823685	0.0396106197430528
NC_029516.1	13823704	13823705	0.800361537612408
NC_029516.1	13823705	13823706	0.0765082084659503
NC_029516.1	13823745	13823746	0.0321009435781459
NC_029516.1	13823746	13823747	0.327285985216139
NC_029516.1	13823747	13823748	0.01642283602962
NC_029516.1	13823748	13823749	0.25591102926222
NC_029516.1	13823774	13823775	0.323104248361952
NC_029516.1	14209447	14209448	0.454455892788633
NC_029516.1	14209465	14209466	0.0748218150583029
NC_029516.1	14209535	14209536	0.0220551309967589
NC_029516.1	14210869	14210870	0.536237807573478
NC_029516.1	14210888	14210889	0.202509175499422
NC_029516.1	14210936	14210937	0.48189291936416
NC_029516.1	14210958	14210959	0.0221980198257498
NC_029516.1	14211793	14211794	0.103458773237322
NC_029516.1	14211831	14211832	0.652625847821589
NC_029516.1	14211852	14211853	0.505085207244701
NC_029516.1	14211854	14211855	0.363790147228125
NC_029516.1	14211866	14211867	0.164124903491325
NC_029516.1	14212037	14212038	0.471977885671438
NC_029516.1	14212043	14212044	0.21214880324237
NC_029516.1	14212064	14212065	0.69433609103573
NC_029516.1	14212072	14212073	0.935411697164314
NC_029516.1	14212076	14212077	0.620432761777246
NC_029516.1	14212079	14212080	0.805539397641281
NC_029516.1	14212086	14212087	0.429824384964482
NC_029516.1	14212101	14212102	0.557872789297148
NC_029516.1	14212108	14212109	0.028451186732293
NC_029516.1	14212113	14212114	0.357608357126082
NC_029516.1	14212127	14212128	0.343242462862774
NC_029516.1	14212137	14212138	0.784858722984868
NC_029516.1	14240726	14240727	0.513667358035902
NC_029516.1	14240782	14240783	0.329139924047018
NC_029516.1	14309510	14309511	0.376163894548068
NC_029516.1	14390127	14390128	0.0787017220505623
NC_029516.1	14991685	14991686	0.491247057503405
NC_029516.1	14991746	14991747	0.799837996932462
NC_029516.1	14991769	14991770	0.817606709535963
NC_029516.1	15066168	15066169	0.732837551056415
NC_029516.1	15276880	15276881	0.71048412114132
NC_029516.1	15276882	15276883	0.337829557790412
NC_029516.1	15276890	15276891	0.420114522721279
NC_029516.1	15276896	15276897	0.358841211370225
NC_029516.1	15276905	15276906	0.308036752109929
NC_029516.1	15276942	15276943	0.752285019235723
NC_029516.1	15276945	15276946	0.898698030912136
NC_029516.1	15276955	15276956	0.51685634742974
NC_029516.1	15277048	15277049	0.504118187351998
NC_029516.1	15380223	15380224	0.233313545640684
NC_029516.1	15380236	15380237	0.0146496001368035
NC_029516.1	15380241	15380242	0.253317789215604
NC_029516.1	15380247	15380248	0.549221649925214
NC_029516.1	15380251	15380252	0.39390952421821
NC_029516.1	15380263	15380264	0.345551603473986
NC_029516.1	15380268	15380269	0.0158505708768613
NC_029516.1	15380272	15380273	0.769743955412535
NC_029516.1	15380307	15380308	0.168083239391327
NC_029516.1	15380314	15380315	0.203761087620963
NC_029516.1	15380317	15380318	0.846807207572487
NC_029516.1	15380540	15380541	0.181212187247528
NC_029516.1	15380548	15380549	0.810598586401211
NC_029516.1	15380556	15380557	0.751709030906977
NC_029516.1	15380567	15380568	0.535967327148749
NC_029516.1	15770919	15770920	0.274499762468949
NC_029516.1	15771005	15771006	0.969982737310773
NC_029516.1	16778732	16778733	0.293781942574532
NC_029516.1	17941373	17941374	0.113595620602491
NC_029516.1	17941392	17941393	0.814547355630513
NC_029516.1	17941398	17941399	0.712861506981996
NC_029516.1	17941404	17941405	0.583109246159588
NC_029516.1	17941414	17941415	0.86062060986936
NC_029516.1	17941599	17941600	0.491498718619049
NC_029516.1	17941615	17941616	0.731029128449573
NC_029516.1	17941616	17941617	0.8427636787296
NC_029516.1	17941625	17941626	0.140346149898013
NC_029516.1	17941626	17941627	0.394799935229334
NC_029516.1	17941655	17941656	0.673279541524122
NC_029516.1	17941656	17941657	0.677225113567163
NC_029516.1	17941680	17941681	0.344089151217128
NC_029516.1	17941681	17941682	0.798010642023383
NC_029516.1	17941682	17941683	0.418721607840129
NC_029516.1	17941683	17941684	0.742591410863465
NC_029516.1	17941697	17941698	0.945327332476404
NC_029516.1	17941698	17941699	0.0313946379262341
NC_029516.1	17941744	17941745	0.746060648676821
NC_029516.1	17941756	17941757	0.648356350848814
NC_029516.1	17941777	17941778	0.791309473947886
NC_029516.1	17941791	17941792	0.63563020272571
NC_029516.1	17989581	17989582	0.266408861527647
NC_029516.1	18027525	18027526	0.485664559432001
NC_029516.1	18027538	18027539	0.344248052731439
NC_029516.1	18027541	18027542	0.925617475375946
NC_029516.1	18027558	18027559	0.581714647100519
NC_029516.1	18027568	18027569	0.715455801190276
NC_029516.1	18027577	18027578	0.13514880381196
NC_029516.1	18027592	18027593	0.820751591312809
NC_029516.1	18027593	18027594	0.1056044373264
NC_029516.1	18027598	18027599	0.35974586352131
NC_029516.1	18027599	18027600	0.766322074527825
NC_029516.1	18027601	18027602	0.413770701607794
NC_029516.1	18027602	18027603	0.58566812317018
NC_029516.1	18027607	18027608	0.678611097483683
NC_029516.1	18027608	18027609	0.427739800262179
NC_029516.1	18027621	18027622	0.462757220394469
NC_029516.1	18027622	18027623	0.638197629928154
NC_029516.1	18027634	18027635	0.313436157141072
NC_029516.1	18027643	18027644	0.617932543706005
NC_029516.1	18027645	18027646	0.443916818333361
NC_029516.1	18027647	18027648	0.851837154857215
NC_029516.1	18027658	18027659	0.615414142334996
NC_029516.1	18027669	18027670	0.0806494813298816
NC_029516.1	18027672	18027673	0.904002181650601
NC_029516.1	18027681	18027682	0.495353102400986
NC_029516.1	18027683	18027684	0.575338277953703
NC_029516.1	18027691	18027692	0.868233661892002
NC_029516.1	18027692	18027693	0.914112565736746
NC_029516.1	18027703	18027704	0.118464681308742
NC_029516.1	18027718	18027719	0.900919521167315
NC_029516.1	18027721	18027722	0.677026440442027
NC_029516.1	18027729	18027730	0.574013441022704
NC_029516.1	18027739	18027740	0.570235043137984
NC_029516.1	18027741	18027742	0.152275744679344
NC_029516.1	18027748	18027749	0.18285404887342
NC_029516.1	18027754	18027755	0.332784759221209
NC_029516.1	18027757	18027758	0.314267518740953
NC_029516.1	18027784	18027785	0.759676113992468
NC_029516.1	18027790	18027791	0.266292671899259
NC_029516.1	18027826	18027827	0.328515218525703
NC_029516.1	18027835	18027836	0.402081593872749
NC_029516.1	18027842	18027843	0.562709070645055
NC_029516.1	18027848	18027849	0.859195490058457
NC_029516.1	18027867	18027868	0.637914673705686
NC_029516.1	18027886	18027887	0.293191148175871
NC_029516.1	18027889	18027890	0.0881422220549558
NC_029516.1	18027908	18027909	0.589485006128846
NC_029516.1	18027911	18027912	0.799170076864498
NC_029516.1	18028096	18028097	0.577853958389289
NC_029516.1	18028099	18028100	0.766993293374696
NC_029516.1	18028107	18028108	0.907322508794756
NC_029516.1	18028126	18028127	0.818100945378543
NC_029516.1	18028131	18028132	0.390708330905661
NC_029516.1	18028133	18028134	0.710114970775317
NC_029516.1	18028141	18028142	0.745076678904972
NC_029516.1	18028149	18028150	0.739695921454513
NC_029516.1	18028157	18028158	0.61108342896864
NC_029516.1	18039794	18039795	0.994659093194334
NC_029516.1	18039824	18039825	0.547137219851979
NC_029516.1	18077513	18077514	0.0695920033102102
NC_029516.1	18077564	18077565	0.0283132559293448
NC_029516.1	18077600	18077601	0.0300088674023041
NC_029516.1	18101928	18101929	0.0638690344756378
NC_029516.1	18101973	18101974	0.957615330753481
NC_029516.1	18101974	18101975	0.112000017250832
NC_029516.1	18102017	18102018	0.863002160723585
NC_029516.1	18102018	18102019	0.421604445926599
NC_029516.1	18639696	18639697	0.785271342025464
NC_029516.1	18639732	18639733	0.249451984254294
NC_029516.1	18639735	18639736	0.547088948496818
NC_029516.1	18706189	18706190	0.0852123106437659
NC_029516.1	18706539	18706540	0.0327577151078691
NC_029516.1	18706747	18706748	0.740592918557409
NC_029516.1	18707087	18707088	0.81534047259966
NC_029516.1	18707088	18707089	0.0380257486713882
NC_029516.1	18707105	18707106	0.745079178917618
NC_029516.1	18707106	18707107	0.309257992965321
NC_029516.1	18707117	18707118	0.710255531104617
NC_029516.1	18707143	18707144	0.303258233176066
NC_029516.1	18707156	18707157	0.52775872100932
NC_029516.1	18707886	18707887	0.896688588593691
NC_029516.1	18708090	18708091	0.428255992312594
NC_029516.1	18708107	18708108	0.104044612145929
NC_029516.1	18708184	18708185	0.471627531286569
NC_029516.1	19126729	19126730	0.205580453156534
NC_029516.1	19328269	19328270	0.223751030248685
NC_029516.1	19328308	19328309	0.204868078259819
NC_029516.1	19328326	19328327	0.523948512854478
NC_029516.1	19328337	19328338	0.381748443203384
NC_029516.1	19482318	19482319	0.352087479267694
NC_029516.1	19482386	19482387	0.0240744523689368
NC_029516.1	19482387	19482388	0.902617152840143
NC_029516.1	19482397	19482398	0.997717150027086
NC_029516.1	19482454	19482455	0.100897262873504
NC_029516.1	19510065	19510066	0.284279138808164
NC_029516.1	19510071	19510072	0.562703173179403
NC_029516.1	19511514	19511515	0.630511385768245
NC_029516.1	19511765	19511766	0.974542111020547
NC_029516.1	19511768	19511769	0.170399717446056
NC_029516.1	19511809	19511810	0.034348773453912
NC_029516.1	19511838	19511839	0.653381406994469
NC_029516.1	19512328	19512329	0.139146894072556
NC_029516.1	19512331	19512332	0.101174858829185
NC_029516.1	19512335	19512336	0.648191138789382
NC_029516.1	19512336	19512337	0.486056304978599
NC_029516.1	19512354	19512355	0.799010393166138
NC_029516.1	19512355	19512356	0.816123327379305
NC_029516.1	19512359	19512360	0.355506627410512
NC_029516.1	19512360	19512361	0.391587190039253
NC_029516.1	19512368	19512369	0.273065527850544
NC_029516.1	19512369	19512370	0.360989737195145
NC_029516.1	19512380	19512381	0.0841490345480764
NC_029516.1	19512381	19512382	0.643791724738667
NC_029516.1	19512390	19512391	0.44365563615195
NC_029516.1	19512692	19512693	0.564174060740871
NC_029516.1	19512761	19512762	0.367152616300857
NC_029516.1	19512763	19512764	0.175548534627717
NC_029516.1	19512782	19512783	0.110345617072558
NC_029516.1	19512787	19512788	0.498296987232625
NC_029516.1	19514822	19514823	0.681541667265518
NC_029516.1	19514842	19514843	0.466222714766222
NC_029516.1	19514844	19514845	0.598787577402636
NC_029516.1	19514849	19514850	0.319354424946961
NC_029516.1	19514859	19514860	0.978936993114475
NC_029516.1	19514864	19514865	0.975595496633269
NC_029516.1	19514865	19514866	0.588342755869163
NC_029516.1	19516348	19516349	0.0215475636239803
NC_029516.1	19516420	19516421	0.0334227137382914
NC_029516.1	19516421	19516422	0.309034881597528
NC_029516.1	19516427	19516428	0.456221255673954
NC_029516.1	19516428	19516429	0.411673738354422
NC_029516.1	19704606	19704607	0.868673855406125
NC_029516.1	19704690	19704691	0.601990122555592
NC_029516.1	20094322	20094323	0.0336043008150666
NC_029516.1	20094355	20094356	0.573612451573221
NC_029516.1	20095443	20095444	0.318383124612855
NC_029516.1	20206639	20206640	0.210395922684852
NC_029516.1	20206645	20206646	0.514557760395708
NC_029516.1	20206648	20206649	0.331700702485218
NC_029516.1	20206870	20206871	0.532651198876399
NC_029516.1	20206985	20206986	0.34188565403446
NC_029516.1	20207014	20207015	0.0082995938852878
NC_029516.1	20207215	20207216	0.00740136914136736
NC_029516.1	20207234	20207235	0.0940727920300187
NC_029516.1	20207235	20207236	0.632349224763249
NC_029516.1	20207267	20207268	0.429094613982034
NC_029516.1	20207273	20207274	0.990831324043056
NC_029516.1	20207275	20207276	0.255054983816019
NC_029516.1	20207278	20207279	0.0869621852357816
NC_029516.1	20207279	20207280	0.413067110732785
NC_029516.1	20377974	20377975	0.470207191347294
NC_029516.1	20439793	20439794	0.809119007257711
NC_029516.1	20439809	20439810	0.951686404949573
NC_029516.1	20439812	20439813	0.302333190988589
NC_029516.1	20439850	20439851	0.535733476293854
NC_029516.1	20439864	20439865	0.468403715028357
NC_029516.1	20439870	20439871	0.109820315769634
NC_029516.1	20450818	20450819	0.234154865560157
NC_029516.1	21392787	21392788	0.69540101238105
NC_029516.1	21392838	21392839	0.652606970267782
NC_029516.1	21393140	21393141	0.966312067906294
NC_029516.1	21393150	21393151	0.988134931249969
NC_029516.1	21393151	21393152	0.199370981640738
